Row_ID,As_Of_Date,Material_Price_Index,City,City_Tier,City_Multiplier,Labor_Day_Rate_Min,Labor_Day_Rate_Max,Room_Type,Area_Sqft,Renovation_Level,Paint_Quality,Floor_Type,Floor_Quality,Ceiling_Type,Ceiling_Quality,Has_Electrical,Furniture_Level,Kitchen_Package,Bathroom_Package,Painting_Material_Cost,Painting_Labor_Cost,Flooring_Material_Cost,Flooring_Labor_Cost,Ceiling_Material_Cost,Ceiling_Labor_Cost,Electrical_Material_Cost,Electrical_Labor_Cost,Kitchen_Package_Cost,Bathroom_Package_Cost,Plumbing_Cost,Furniture_Cost,Wastage_Sundries_Cost,Contractor_Overhead_Cost,GST_Amount,Grand_Total,Total_Cost_per_Sqft
9216,2025-09-07,1.0,Chandigarh,Tier-2,1.02,600,750,Study,538,Mid,Luxury,Ceramic_Tile,Economy,None,None,True,None,None,None,23095,1625,59630,3937,0,0,62397,1816,0,0,0,0,8460,28517,34106,223583,415.58
9217,2025-09-07,1.0,Patna,Tier-3,0.88,450,600,Study,442,Basic,Premium,Ceramic_Tile,Premium,Grid,Standard,False,None,None,None,14911,1033,63176,1769,57910,1467,0,0,0,0,0,0,12531,16271,30432,199500,451.36
9218,2025-09-07,1.0,Ahmedabad,Metro,1.05,600,750,Kids Room,113,Luxury,Premium,Vitrified_Tile,Standard,None,None,True,Standard,None,None,3296,703,16816,716,0,0,8649,745,0,0,0,149774,11485,52764,44091,289039,2557.87
9219,2025-09-07,1.0,Chandigarh,Tier-2,1.02,600,750,Living Room,429,Mid,Standard,Vitrified_Tile,Standard,Gypsum,Standard,False,None,None,None,11953,1206,58050,2603,44427,1507,0,0,0,0,0,0,7601,29458,28225,185031,431.31
9220,2025-09-07,1.0,Coimbatore,Tier-2,0.95,520,660,Bedroom,411,Basic,Premium,Wood_Laminate,Premium,Gypsum,Standard,False,Standard,None,None,15922,1421,90138,1436,62006,1210,0,0,0,0,0,136664,26286,41379,67763,444226,1080.84
9221,2025-09-07,1.0,Jaipur,Tier-2,0.95,550,700,Kitchen,426,Basic,Standard,Vitrified_Tile,Standard,None,None,False,None,Basic_L,None,12312,1022,59932,2522,0,0,0,0,184028,0,44286,0,24503,33451,65170,427228,1002.88
9222,2025-09-07,1.0,Guwahati,Tier-3,0.92,500,640,Living Room,490,Mid,Standard,Marble,Standard,Gypsum,Luxury,True,Basic,None,None,13342,1114,203096,1728,97040,1592,57044,1871,0,0,0,36305,21026,99152,95996,629305,1284.3
9223,2025-09-07,1.0,Nagpur,Tier-2,0.95,520,680,Study,117,Basic,Standard,Vitrified_Tile,Luxury,Grid,Standard,False,None,None,None,2518,538,24297,817,16398,670,0,0,0,0,0,0,2255,6650,9746,63888,546.05
9224,2025-09-07,1.0,Kanpur,Tier-3,0.9,480,620,Living Room,409,Basic,Premium,Granite,Economy,Grid,Standard,True,Standard,None,None,12155,841,146205,1788,62384,1269,42750,1399,0,0,0,129624,25727,57372,86672,568185,1389.2
9225,2025-09-07,1.0,Kanpur,Tier-3,0.9,480,620,Bathroom,525,Mid,Premium,Vitrified_Tile,Premium,None,None,False,None,None,Standard,12665,1078,67103,3309,0,0,0,0,0,173071,58848,0,18468,67956,72450,474948,904.66
9226,2025-09-07,1.0,Mumbai,Metro,1.3,800,950,Bedroom,161,Basic,Premium,Ceramic_Tile,Standard,None,None,False,None,None,None,7963,886,24991,946,0,0,0,0,0,0,0,0,1790,4522,7398,48496,301.22
9227,2025-09-07,1.0,Surat,Tier-2,1.0,550,700,Kitchen,373,Basic,Standard,Vitrified_Tile,Economy,Gypsum,Standard,False,None,Basic_L,None,10410,837,30317,1643,42720,1420,0,0,181945,0,58287,0,19770,36689,69127,453165,1214.92
9228,2025-09-07,1.0,Jaipur,Tier-2,0.95,550,700,Kids Room,275,Luxury,Premium,Vitrified_Tile,Premium,None,None,True,Basic,None,None,8005,690,33508,1408,0,0,30100,895,0,0,0,60240,11953,37487,33171,217456,790.75
9229,2025-09-07,1.0,Bangalore,Metro,1.25,750,900,Bathroom,277,Mid,Premium,Vitrified_Tile,Premium,None,None,True,None,None,Standard,9460,1113,65610,1635,0,0,40773,1034,0,273614,68801,0,27558,104883,107006,701486,2532.44
9230,2025-09-07,1.0,Chandigarh,Tier-2,1.02,600,750,Bedroom,285,Luxury,Standard,Marble,Luxury,Gypsum,Standard,True,Basic,None,None,10090,1003,341540,1518,39265,1093,23156,921,0,0,0,48963,30201,147278,116105,761133,2670.64
9231,2025-09-07,1.0,Hyderabad,Metro,1.15,700,850,Kitchen,317,Mid,Standard,Granite,Standard,None,None,True,None,Basic_L,None,11216,985,111266,1747,0,0,35418,1501,307987,0,33223,0,35053,113252,117297,768946,2425.7
9232,2025-09-07,1.0,Patna,Tier-3,0.88,450,600,Study,538,Basic,Standard,Vitrified_Tile,Economy,POP,Standard,False,Basic,None,None,11849,1442,80162,1894,58202,1334,0,0,0,0,0,47546,11348,24899,42961,281636,523.49
9233,2025-09-07,1.0,Guwahati,Tier-3,0.92,500,640,Bathroom,82,Luxury,Economy,Ceramic_Tile,Economy,None,None,True,None,None,Standard,1994,583,10808,618,0,0,10226,521,0,113971,70088,0,13445,61808,51131,335194,4087.73
9234,2025-09-07,1.0,Hyderabad,Metro,1.15,700,850,Dining,410,Mid,Premium,Granite,Standard,None,None,False,Basic,None,None,15678,1684,128836,3053,0,0,0,0,0,0,0,81446,12123,52368,53134,348321,849.56
9235,2025-09-07,1.0,Lucknow,Tier-2,0.92,500,650,Kitchen,289,Basic,Premium,Vitrified_Tile,Luxury,Gypsum,Standard,True,None,Basic_L,None,10537,667,64018,1418,53691,1244,37054,858,126185,0,54420,0,23584,43411,75076,492163,1702.99
9236,2025-09-07,1.0,Bhopal,Tier-2,0.93,500,640,Study,349,Mid,Luxury,Ceramic_Tile,Standard,Gypsum,Economy,True,Basic,None,None,10824,1024,39629,1547,30578,1094,35631,1089,0,0,0,58753,9110,32070,39843,261193,748.4
9237,2025-09-07,1.0,Coimbatore,Tier-2,0.95,520,660,Kitchen,396,Mid,Luxury,Ceramic_Tile,Standard,POP,Premium,True,None,Basic_L,None,17306,1007,50785,2036,55590,1305,39204,1184,192804,0,54201,0,28245,68960,92273,604900,1527.53
9238,2025-09-07,1.0,Pune,Metro,1.2,700,850,Study,411,Basic,Standard,Engineered_Wood,Premium,None,None,True,None,None,None,10900,1426,151886,3474,0,0,71899,1584,0,0,0,0,14749,32075,51839,339832,826.84
9239,2025-09-07,1.0,Vadodara,Tier-2,0.98,550,700,Bathroom,143,Basic,Standard,Granite,Luxury,None,None,False,None,None,Basic,4457,612,56771,769,0,0,0,0,0,103022,63747,0,17943,25461,49101,321882,2250.92
9240,2025-09-07,1.0,Mumbai,Metro,1.3,800,950,Dining,491,Basic,Economy,Ceramic_Tile,Standard,POP,Economy,False,Basic,None,None,13303,1945,86621,4908,77119,3023,0,0,0,0,0,42648,17091,32139,50184,328982,670.02
9241,2025-09-07,1.0,Varanasi,Tier-3,0.9,480,620,Bedroom,304,Luxury,Economy,Ceramic_Tile,Premium,Gypsum,Premium,True,Standard,None,None,7563,634,38934,1024,37971,852,20152,664,0,0,0,84696,16685,53897,47353,310427,1021.14
9242,2025-09-07,1.0,Guwahati,Tier-3,0.92,500,640,Kids Room,302,Basic,Standard,Ceramic_Tile,Luxury,None,None,True,Basic,None,None,6805,673,31665,1015,0,0,26193,819,0,0,0,64369,11147,16705,28690,188081,622.78
9243,2025-09-07,1.0,Guwahati,Tier-3,0.92,500,640,Living Room,305,Luxury,Standard,Granite,Luxury,None,None,True,Standard,None,None,7568,611,121871,1824,0,0,24150,1162,0,0,0,132171,22172,73207,69253,453989,1488.49
9244,2025-09-07,1.0,Vadodara,Tier-2,0.98,550,700,Dining,409,Basic,Standard,Ceramic_Tile,Economy,Gypsum,Standard,True,Basic,None,None,11738,950,46070,2940,62738,1600,43336,1073,0,0,0,37428,11919,28894,44763,293448,717.48
9245,2025-09-07,1.0,Bangalore,Metro,1.25,750,900,Dining,470,Basic,Standard,Ceramic_Tile,Economy,Grid,Economy,False,Basic,None,None,16005,2020,43405,3450,55088,2272,0,0,0,0,0,59751,13946,24933,39757,260626,554.52
9246,2025-09-07,1.0,Lucknow,Tier-2,0.92,500,650,Living Room,343,Mid,Economy,Vitrified_Tile,Standard,Grid,Standard,False,None,None,None,6872,763,43802,1584,54803,1407,0,0,0,0,0,0,6501,23048,24980,163759,477.43
9247,2025-09-07,1.0,Patna,Tier-3,0.88,450,600,Dining,268,Luxury,Standard,Engineered_Wood,Premium,Gypsum,Economy,True,None,None,None,5738,555,100851,1009,37323,730,31954,906,0,0,0,0,11602,52108,43700,286476,1068.94
9248,2025-09-07,1.0,Coimbatore,Tier-2,0.95,520,660,Kids Room,493,Luxury,Standard,Vitrified_Tile,Economy,Gypsum,Premium,False,None,None,None,9398,1352,73921,2163,77089,1499,0,0,0,0,0,0,12919,42679,39783,260803,529.01
9249,2025-09-07,1.0,Patna,Tier-3,0.88,450,600,Kitchen,160,Mid,Standard,Vitrified_Tile,Premium,POP,Premium,True,None,Standard_L,None,3207,498,21054,742,20683,584,17156,526,187935,0,33240,0,22331,48557,64172,420686,2629.29
9250,2025-09-07,1.0,Pune,Metro,1.2,700,850,Bathroom,498,Mid,Standard,Ceramic_Tile,Standard,None,None,True,None,None,Basic,20699,1794,85141,2486,0,0,80370,1822,0,127575,63435,0,34127,82031,89906,589387,1183.51
9251,2025-09-07,1.0,Jaipur,Tier-2,0.95,550,700,Bedroom,409,Luxury,Standard,Ceramic_Tile,Premium,Grid,Standard,False,Standard,None,None,12452,974,42626,1783,36940,1565,0,0,0,0,0,106656,18003,62726,51071,334798,818.58
9252,2025-09-07,1.0,Mumbai,Metro,1.3,800,950,Kids Room,321,Basic,Standard,Ceramic_Tile,Standard,Grid,Standard,True,Premium,None,None,12844,1063,40302,2202,57786,2019,59655,1744,0,0,0,532082,59544,72389,151493,993124,3093.84
9253,2025-09-07,1.0,Pune,Metro,1.2,700,850,Bathroom,192,Mid,Economy,Granite,Economy,None,None,True,None,None,Standard,5814,820,69747,1559,0,0,30304,803,0,176650,58843,0,25572,82000,81380,533492,2778.61
9254,2025-09-07,1.0,Jaipur,Tier-2,0.95,550,700,Kitchen,229,Luxury,Economy,Granite,Standard,None,None,True,None,Luxury_Island,None,6256,628,72928,854,0,0,16208,675,864223,0,42287,0,59928,332343,251339,1647669,7195.06
9255,2025-09-07,1.0,Jaipur,Tier-2,0.95,550,700,Bathroom,496,Luxury,Standard,Vitrified_Tile,Economy,None,None,True,None,None,Standard,12045,1192,49449,2896,0,0,38448,1452,0,182658,43882,0,30602,111559,85353,559536,1128.1
9256,2025-09-07,1.0,Mysuru,Tier-3,0.94,520,660,Dining,260,Luxury,Standard,Ceramic_Tile,Premium,None,None,True,None,None,None,5185,628,43347,1219,0,0,35277,725,0,0,0,0,4805,27556,21373,140115,538.9
9257,2025-09-07,1.0,Guwahati,Tier-3,0.92,500,640,Study,242,Luxury,Standard,Vitrified_Tile,Standard,Gypsum,Premium,True,Standard,None,None,5798,614,44248,916,45843,1028,22226,819,0,0,0,143863,17303,67135,62963,412755,1705.6
9258,2025-09-07,1.0,Chennai,Metro,1.1,650,800,Living Room,249,Basic,Standard,Ceramic_Tile,Standard,Gypsum,Standard,False,None,None,None,7682,742,35855,1866,33918,1158,0,0,0,0,0,0,6224,10234,17582,115262,462.9
9259,2025-09-07,1.0,Indore,Tier-2,0.96,550,700,Bedroom,181,Basic,Economy,Vitrified_Tile,Standard,POP,Economy,True,None,None,None,5253,635,18045,749,14412,819,26715,642,0,0,0,0,5538,9418,14800,97025,536.05
9260,2025-09-07,1.0,Delhi,Metro,1.2,750,900,Living Room,381,Basic,Standard,Ceramic_Tile,Economy,None,None,False,None,None,None,9354,1686,64575,3529,0,0,0,0,0,0,0,0,5054,9576,16879,110654,290.43
9261,2025-09-07,1.0,Mumbai,Metro,1.3,800,950,Study,381,Mid,Premium,Ceramic_Tile,Economy,None,None,False,Basic,None,None,19252,1248,37691,3050,0,0,0,0,0,0,0,100303,12655,35055,37666,246920,648.08
9262,2025-09-07,1.0,Coimbatore,Tier-2,0.95,520,660,Kitchen,410,Luxury,Standard,Vitrified_Tile,Premium,None,None,True,None,Premium_U,None,9539,968,51898,1969,0,0,29406,1398,371395,0,42833,0,33855,159444,126487,829191,2022.42
9263,2025-09-07,1.0,Jaipur,Tier-2,0.95,550,700,Study,207,Basic,Standard,Ceramic_Tile,Economy,Grid,Standard,False,Basic,None,None,4288,649,16819,1390,25305,874,0,0,0,0,0,36793,8171,10679,18894,123861,598.36
9264,2025-09-07,1.0,Guwahati,Tier-3,0.92,500,640,Dining,390,Basic,Economy,Ceramic_Tile,Standard,Grid,Standard,False,Standard,None,None,11257,925,41863,1538,55897,1419,0,0,0,0,0,117519,15197,23503,48441,317560,814.26
9265,2025-09-07,1.0,Pune,Metro,1.2,700,850,Bathroom,93,Mid,Economy,Granite,Economy,None,None,False,None,None,Basic,3209,707,40702,737,0,0,0,0,0,155722,87238,0,22987,67754,68230,447287,4809.54
9266,2025-09-07,1.0,Chandigarh,Tier-2,1.02,600,750,Bedroom,319,Basic,Standard,Ceramic_Tile,Standard,Grid,Economy,False,None,None,None,9750,1262,27704,2181,43700,1431,0,0,0,0,0,0,7435,8689,18387,120540,377.87
9267,2025-09-07,1.0,Varanasi,Tier-3,0.9,480,620,Kids Room,261,Mid,Standard,Granite,Standard,None,None,False,None,None,None,6506,609,66789,1095,0,0,0,0,0,0,0,0,4049,14475,16834,110357,422.83
9268,2025-09-07,1.0,Mysuru,Tier-3,0.94,520,660,Study,501,Luxury,Standard,Vitrified_Tile,Standard,Grid,Standard,True,Standard,None,None,14081,1694,51143,2769,67676,2041,44638,1338,0,0,0,121717,18265,93357,75369,494089,986.21
9269,2025-09-07,1.0,Chennai,Metro,1.1,650,800,Living Room,446,Basic,Economy,Marble,Premium,POP,Premium,False,Premium,None,None,11298,1736,360565,2623,54185,1674,0,0,0,0,0,238137,47234,67022,141206,925681,2075.52
9270,2025-09-07,1.0,Bhopal,Tier-2,0.93,500,640,Kitchen,263,Mid,Standard,Vitrified_Tile,Standard,None,None,True,None,Basic_L,None,4644,684,46769,1167,0,0,30148,910,127599,0,29256,0,20788,51612,56444,370021,1406.93
9271,2025-09-07,1.0,Mysuru,Tier-3,0.94,520,660,Bathroom,358,Luxury,Economy,Granite,Standard,None,None,True,None,None,Premium,9156,696,76220,1306,0,0,34378,1150,0,370305,75314,0,32124,169989,138715,909352,2540.09
9272,2025-09-07,1.0,Coimbatore,Tier-2,0.95,520,660,Kids Room,403,Mid,Premium,Marble,Standard,Gypsum,Standard,True,None,None,None,9753,1019,288922,1642,56309,1020,53990,929,0,0,0,0,23622,74859,92172,604238,1499.35
9273,2025-09-07,1.0,Surat,Tier-2,1.0,550,700,Living Room,484,Mid,Premium,Epoxy,Premium,Grid,Standard,False,Standard,None,None,13036,1211,37490,2458,74715,1852,0,0,0,0,0,120741,15800,40492,55403,363197,750.41
9274,2025-09-07,1.0,Nagpur,Tier-2,0.95,520,680,Dining,520,Mid,Standard,Vitrified_Tile,Standard,None,None,True,None,None,None,15151,1404,61426,2505,0,0,70887,1454,0,0,0,0,12701,36373,36342,238243,458.16
9275,2025-09-07,1.0,Delhi,Metro,1.2,750,900,Kitchen,197,Basic,Economy,Vitrified_Tile,Economy,POP,Standard,False,None,Basic_L,None,4555,755,38871,1692,25239,876,0,0,377274,0,37148,0,29125,68097,105054,688685,3495.87
9276,2025-09-07,1.0,Patna,Tier-3,0.88,450,600,Living Room,76,Basic,Standard,Ceramic_Tile,Standard,Grid,Standard,False,None,None,None,2162,508,8996,589,7225,458,0,0,0,0,0,0,1124,2632,4265,27958,367.87
9277,2025-09-07,1.0,Hyderabad,Metro,1.15,700,850,Bathroom,268,Basic,Premium,Vitrified_Tile,Economy,None,None,True,None,None,Basic,10110,913,54995,2275,0,0,23607,1040,0,96665,53793,0,14227,33346,52375,343348,1281.15
9278,2025-09-07,1.0,Bangalore,Metro,1.25,750,900,Study,181,Luxury,Standard,Marble,Standard,None,None,False,None,None,None,6973,767,104447,1354,0,0,0,0,0,0,0,0,9977,29294,27506,180319,996.24
9279,2025-09-07,1.0,Mysuru,Tier-3,0.94,520,660,Bathroom,520,Luxury,Standard,Ceramic_Tile,Standard,None,None,True,None,None,Standard,12668,1585,61166,1844,0,0,67629,1671,0,153279,42923,0,18429,92889,81735,535817,1030.42
9280,2025-09-07,1.0,Lucknow,Tier-2,0.92,500,650,Living Room,376,Basic,Premium,Ceramic_Tile,Standard,POP,Standard,False,Standard,None,None,8400,1243,30251,1971,52472,1618,0,0,0,0,0,127462,21613,30385,49575,324989,864.33
9281,2025-09-07,1.0,Mysuru,Tier-3,0.94,520,660,Bedroom,354,Mid,Economy,Epoxy,Premium,Gypsum,Standard,True,None,None,None,8793,855,50640,1887,47419,1313,41487,1137,0,0,0,0,9296,28864,34505,226196,638.97
9282,2025-09-07,1.0,Bangalore,Metro,1.25,750,900,Bedroom,255,Basic,Premium,Vitrified_Tile,Economy,None,None,False,Basic,None,None,11908,778,53261,1711,0,0,0,0,0,0,0,56851,11226,16684,27436,179855,705.31
9283,2025-09-07,1.0,Hyderabad,Metro,1.15,700,850,Bedroom,370,Luxury,Standard,Marble,Standard,Grid,Economy,True,Premium,None,None,9663,1196,295454,1917,37805,1856,40600,1385,0,0,0,514483,76451,265881,224404,1471095,3975.93
9284,2025-09-07,1.0,Bangalore,Metro,1.25,750,900,Bedroom,381,Basic,Economy,Marble,Luxury,POP,Premium,False,Basic,None,None,10518,1424,285780,2044,54438,1680,0,0,0,0,0,52502,26140,42472,85860,562857,1477.31
9285,2025-09-07,1.0,Bhopal,Tier-2,0.93,500,640,Dining,518,Luxury,Premium,Granite,Economy,POP,Premium,True,Standard,None,None,15111,1415,128028,2293,73050,2236,43229,1585,0,0,0,155479,22634,129262,103378,677700,1308.3
9286,2025-09-07,1.0,Ahmedabad,Metro,1.05,600,750,Kids Room,254,Luxury,Premium,Granite,Standard,POP,Standard,False,None,None,None,7231,751,92614,1390,26918,811,0,0,0,0,0,0,8641,35023,31208,204589,805.47
9287,2025-09-07,1.0,Pune,Metro,1.2,700,850,Study,464,Luxury,Economy,Ceramic_Tile,Standard,None,None,True,Standard,None,None,9242,1686,70227,2332,0,0,66274,1523,0,0,0,106411,17242,67258,61595,403790,870.24
9288,2025-09-07,1.0,Kolkata,Metro,1.0,600,750,Kitchen,311,Luxury,Standard,Vitrified_Tile,Standard,POP,Standard,True,None,Luxury_Island,None,9615,970,41537,1666,28356,1234,28417,933,1279174,0,32134,0,76415,414394,344672,2259518,7265.33
9289,2025-09-07,1.0,Mysuru,Tier-3,0.94,520,660,Kids Room,548,Luxury,Economy,Ceramic_Tile,Economy,POP,Premium,True,Premium,None,None,12857,1574,40880,3252,88330,1742,53985,1383,0,0,0,462919,59618,220084,170392,1117017,2038.35
9290,2025-09-07,1.0,Mumbai,Metro,1.3,800,950,Kids Room,529,Mid,Economy,Wood_Laminate,Economy,POP,Economy,True,Standard,None,None,19247,2026,152148,5298,74610,3279,73784,2189,0,0,0,137852,42856,107729,111783,732801,1385.26
9291,2025-09-07,1.0,Vadodara,Tier-2,0.98,550,700,Kids Room,225,Luxury,Economy,Vitrified_Tile,Luxury,Gypsum,Standard,True,Basic,None,None,6489,569,47231,1096,36844,935,34584,744,0,0,0,51091,10775,52258,43671,286287,1272.39
9292,2025-09-07,1.0,Chennai,Metro,1.1,650,800,Study,204,Basic,Standard,Vitrified_Tile,Premium,Grid,Standard,False,None,None,None,4536,673,31268,1218,23067,1058,0,0,0,0,0,0,4052,6615,13047,85533,419.28
9293,2025-09-07,1.0,Bangalore,Metro,1.25,750,900,Dining,538,Luxury,Premium,Vitrified_Tile,Economy,Grid,Standard,True,None,None,None,16406,2031,72541,3431,66561,2721,94578,2035,0,0,0,0,16782,74967,63369,415422,772.16
9294,2025-09-07,1.0,Patna,Tier-3,0.88,450,600,Kids Room,450,Luxury,Standard,Wood_Laminate,Standard,Grid,Premium,True,Premium,None,None,7858,1105,97880,1756,69730,1213,30769,1116,0,0,0,339585,35925,154835,133519,875292,1945.09
9295,2025-09-07,1.0,Bangalore,Metro,1.25,750,900,Living Room,310,Mid,Standard,Wood_Laminate,Standard,None,None,True,Basic,None,None,13216,1082,59649,2310,0,0,52081,1470,0,0,0,97773,11337,50523,52099,341539,1101.74
9296,2025-09-07,1.0,Jaipur,Tier-2,0.95,550,700,Living Room,400,Basic,Economy,Vitrified_Tile,Standard,Gypsum,Standard,False,None,None,None,7952,1202,42274,2813,85686,1431,0,0,0,0,0,0,10268,17104,30371,199099,497.75
9297,2025-09-07,1.0,Ranchi,Tier-3,0.9,480,620,Kids Room,290,Luxury,Luxury,Marble,Standard,POP,Economy,True,None,None,None,8372,853,225019,1085,30096,993,30925,795,0,0,0,0,23212,83478,72869,477696,1647.23
9298,2025-09-07,1.0,Chandigarh,Tier-2,1.02,600,750,Dining,535,Luxury,Standard,Ceramic_Tile,Standard,None,None,True,Premium,None,None,16914,1428,82821,3585,0,0,74784,2222,0,0,0,394970,50524,182245,145709,955203,1785.43
9299,2025-09-07,1.0,Mumbai,Metro,1.3,800,950,Study,310,Basic,Economy,Vitrified_Tile,Luxury,Gypsum,Premium,False,Basic,None,None,9834,1452,109943,1736,93750,1705,0,0,0,0,0,67098,25738,29408,61320,401985,1296.73
9300,2025-09-07,1.0,Guwahati,Tier-3,0.92,500,640,Study,158,Luxury,Economy,Marble,Standard,Gypsum,Standard,True,None,None,None,3456,609,130740,653,18943,631,20495,562,0,0,0,0,12692,46663,42380,277823,1758.37
9301,2025-09-07,1.0,Delhi,Metro,1.2,750,900,Kids Room,145,Basic,Standard,Epoxy,Standard,None,None,True,Standard,None,None,3143,806,15090,892,0,0,20324,862,0,0,0,210397,24461,32948,55606,364529,2513.99
9302,2025-09-07,1.0,Kolkata,Metro,1.0,600,750,Kids Room,457,Luxury,Premium,Wood_Laminate,Premium,None,None,True,Basic,None,None,11948,1643,88036,3168,0,0,48298,2032,0,0,0,37545,10693,61269,47634,312267,683.3
9303,2025-09-07,1.0,Pune,Metro,1.2,700,850,Kids Room,198,Mid,Economy,Granite,Premium,POP,Premium,False,None,None,None,6860,798,79863,1505,36369,923,0,0,0,0,0,0,11352,29053,30010,196733,993.6
9304,2025-09-07,1.0,Vadodara,Tier-2,0.98,550,700,Bedroom,319,Basic,Standard,Epoxy,Standard,Grid,Economy,True,None,None,None,8552,790,40852,1211,31488,1275,31583,864,0,0,0,0,6446,13761,24628,161451,506.11
9305,2025-09-07,1.0,Nagpur,Tier-2,0.95,520,680,Kitchen,248,Mid,Standard,Granite,Premium,None,None,False,None,Basic_L,None,5255,567,95180,904,0,0,0,0,191760,0,29093,0,16067,74558,74409,487794,1966.91
9306,2025-09-07,1.0,Mumbai,Metro,1.3,800,950,Study,276,Luxury,Luxury,Ceramic_Tile,Economy,Gypsum,Standard,True,None,None,None,10100,912,38216,2553,57235,1273,43565,1554,0,0,0,0,10888,39007,36954,242257,877.74
9307,2025-09-07,1.0,Mysuru,Tier-3,0.94,520,660,Study,230,Mid,Standard,Ceramic_Tile,Economy,None,None,True,Standard,None,None,6874,596,16819,1344,0,0,24490,791,0,0,0,148101,14596,47166,46940,307715,1337.89
9308,2025-09-07,1.0,Delhi,Metro,1.2,750,900,Kids Room,430,Basic,Economy,Granite,Premium,Grid,Standard,True,Basic,None,None,15217,1458,269584,3775,64911,2310,64929,1810,0,0,0,65576,32581,57769,104385,684305,1591.41
9309,2025-09-07,1.0,Patna,Tier-3,0.88,450,600,Kids Room,373,Luxury,Standard,Granite,Standard,None,None,True,None,None,None,6606,754,134761,1328,0,0,52350,867,0,0,0,0,18509,54280,48502,317956,852.43
9310,2025-09-07,1.0,Chandigarh,Tier-2,1.02,600,750,Bathroom,404,Luxury,Standard,Ceramic_Tile,Standard,None,None,True,None,None,Standard,13325,1075,47195,1891,0,0,49044,1440,0,167940,76058,0,32298,90566,86550,567381,1404.41
9311,2025-09-07,1.0,Lucknow,Tier-2,0.92,500,650,Living Room,479,Basic,Economy,Ceramic_Tile,Economy,Gypsum,Economy,False,None,None,None,7448,937,42939,2234,60830,1840,0,0,0,0,0,0,10096,14761,25395,166480,347.56
9312,2025-09-07,1.0,Jaipur,Tier-2,0.95,550,700,Living Room,109,Basic,Standard,Granite,Standard,Grid,Economy,True,Standard,None,None,3174,554,26141,587,14010,648,10374,596,0,0,0,133736,11512,22968,40374,264674,2428.2
9313,2025-09-07,1.0,Nagpur,Tier-2,0.95,520,680,Living Room,411,Basic,Economy,Vitrified_Tile,Standard,Gypsum,Luxury,False,Standard,None,None,11596,992,56000,1663,72297,1746,0,0,0,0,0,113826,13616,30716,54441,356892,868.35
9314,2025-09-07,1.0,Varanasi,Tier-3,0.9,480,620,Study,388,Luxury,Standard,Vitrified_Tile,Standard,Grid,Standard,True,Basic,None,None,9549,1068,47789,1352,46203,1230,50811,1028,0,0,0,40323,12033,57812,48456,317654,818.69
9315,2025-09-07,1.0,Pune,Metro,1.2,700,850,Bathroom,500,Basic,Standard,Vitrified_Tile,Standard,None,None,False,None,None,Basic,11358,2195,54021,3213,0,0,0,0,0,124763,68566,0,16613,35392,56902,373022,746.04
9316,2025-09-07,1.0,Jaipur,Tier-2,0.95,550,700,Living Room,355,Basic,Premium,Epoxy,Luxury,Gypsum,Standard,False,Premium,None,None,13675,1012,34425,1348,48794,1064,0,0,0,0,0,440940,43765,62245,116508,763777,2151.49
9317,2025-09-07,1.0,Pune,Metro,1.2,700,850,Study,468,Basic,Premium,Vitrified_Tile,Economy,Grid,Standard,True,Basic,None,None,14977,1426,93676,2423,71558,2114,74983,1905,0,0,0,79109,19479,42429,72734,476814,1018.83
9318,2025-09-07,1.0,Bangalore,Metro,1.25,750,900,Bathroom,389,Mid,Standard,Vitrified_Tile,Economy,None,None,True,None,None,Standard,9805,1478,66547,2758,0,0,44304,2082,0,242533,102095,0,36587,108468,110998,727656,1870.58
9319,2025-09-07,1.0,Kanpur,Tier-3,0.9,480,620,Kids Room,347,Luxury,Premium,Wood_Laminate,Premium,None,None,True,Basic,None,None,8885,820,60300,1505,0,0,34540,955,0,0,0,51140,10323,49499,39234,257201,741.21
9320,2025-09-07,1.0,Indore,Tier-2,0.96,550,700,Kitchen,150,Luxury,Economy,Vitrified_Tile,Premium,Grid,Economy,True,None,Standard_L,None,4492,633,31196,736,23049,809,14169,596,228945,0,29436,0,28534,90531,81563,534689,3564.59
